url_length,host_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at,num_ampersand,num_equals,num_question,num_percent,num_digits,digit_ratio,special_char_ratio,has_https,host_is_ip,num_subdomains,shannon_entropy,relative_entropy,has_login,has_signin,has_verify,has_verification,has_secure,has_account,has_update,has_confirm,has_password,has_bank,has_billing,has_paypal,label
29,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.20689655172413793,1,0,1,3.9783335811852645,0.4201519663804503,0,0,0,0,0,0,0,0,0,0,0,0,0
67,22,38,0,3,0,2,4,0,0,0,0,0,0,0.0,0.14925373134328357,0,0,1,4.127468721065651,0.37227948048792026,0,0,0,0,0,0,0,0,0,0,0,0,0
62,17,10,26,4,0,0,3,1,0,1,1,0,6,0.0967741935483871,0.1774193548387097,1,0,1,4.490824440173962,0.8439383935239164,0,0,0,0,0,0,0,0,0,0,0,0,1
53,17,28,0,2,1,0,7,0,0,0,0,0,2,0.03773584905660377,0.20754716981132076,1,0,0,4.340641446349417,0.255104366654664,0,0,0,0,0,0,0,0,0,0,0,0,1
26,18,1,0,2,0,0,3,0,0,0,0,0,1,0.038461538461538464,0.23076923076923078,0,0,1,4.103909910282363,0.6642904822886315,0,0,0,0,0,0,0,0,0,0,0,0,1
84,20,57,0,2,0,0,5,0,0,0,0,2,23,0.27380952380952384,0.11904761904761904,0,0,1,4.769545221842161,0.8419402680942741,0,0,0,0,0,0,0,0,0,1,0,0,1
67,17,43,0,3,3,0,4,0,0,0,0,0,4,0.05970149253731343,0.1791044776119403,0,0,1,4.578794556252628,0.2447344591848571,0,0,0,0,0,0,0,0,0,0,0,0,0
61,27,27,0,4,0,0,6,0,0,0,0,0,3,0.04918032786885246,0.18032786885245902,0,0,2,4.3810762717763145,0.3894860166230476,0,0,0,0,0,0,0,0,0,0,0,0,1
303,15,46,233,3,1,0,9,0,6,6,1,0,87,0.2871287128712871,0.10891089108910891,1,0,1,5.044375136428649,0.9310460218078838,0,0,0,0,0,0,0,0,0,0,0,0,1
81,12,61,0,1,1,0,7,0,0,4,0,0,0,0.0,0.1728395061728395,1,0,0,4.156064660228985,0.4267811349058019,0,0,1,0,0,0,0,0,0,0,0,0,1
89,30,51,0,4,5,0,5,0,0,0,0,0,6,0.06741573033707865,0.16853932584269662,1,0,2,4.446302292032339,0.3077799818196723,0,0,0,0,0,0,0,0,0,0,0,0,0
38,30,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.15789473684210525,0,0,1,3.6803582656726146,0.6041296134304139,0,0,0,0,0,0,0,0,0,0,0,0,1
72,24,41,0,2,7,0,5,0,0,0,0,0,0,0.0,0.20833333333333334,0,0,1,4.187132212342207,0.2023665252585902,0,0,0,0,0,0,0,0,0,0,0,0,0
168,20,120,20,2,1,3,16,0,0,1,1,0,5,0.02976190476190476,0.1488095238095238,0,0,0,4.659034932998435,0.23826348247121296,0,0,0,0,0,0,0,0,0,0,0,0,1
54,17,29,0,3,0,0,6,0,0,0,0,0,0,0.0,0.18518518518518517,1,0,1,4.182779113467523,0.3360058581668928,1,0,0,0,0,0,0,0,0,0,0,0,1
73,26,39,0,3,0,0,6,0,0,0,0,0,3,0.0410958904109589,0.136986301369863,1,0,1,4.3296814089920606,0.27899343575359403,0,0,0,0,0,0,0,0,0,0,0,0,0
206,12,24,162,4,0,0,5,0,9,6,1,0,36,0.17475728155339806,0.18446601941747573,0,1,2,5.033368398557183,1.4317783049390143,1,0,0,0,0,0,0,0,0,0,0,0,1
21,9,5,0,1,0,0,3,0,0,0,0,0,0,0.0,0.23809523809523808,0,0,0,3.7489948035250955,0.6604410324866127,0,0,0,0,0,0,0,0,0,0,0,0,1
28,20,1,0,2,1,0,3,0,0,0,0,0,0,0.0,0.25,0,0,1,3.8693312611115185,0.4299736848416087,0,0,0,0,0,0,0,0,0,0,0,0,0
25,16,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.24,1,0,1,3.589275070710713,0.5876534477035962,0,0,0,0,0,0,0,0,0,0,0,0,0
31,14,10,0,3,0,0,3,0,0,0,0,0,0,0.0,0.22580645161290322,0,0,1,3.824533406881911,0.5041942344770668,1,0,0,0,0,0,0,0,0,0,0,0,1
82,17,57,0,2,3,0,6,0,0,0,0,0,0,0.0,0.14634146341463414,1,0,1,4.30640471271895,0.1999284271116735,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,4,0,2,1,0,3,0,0,0,0,0,0,0.0,0.30434782608695654,0,0,1,3.6424896731661267,0.631564605761176,0,0,0,0,0,0,0,0,0,0,0,0,0
66,19,40,0,3,1,1,7,0,0,0,0,0,6,0.09090909090909091,0.19696969696969696,0,0,1,4.640287536584864,0.33374474114203206,0,0,0,0,0,0,0,0,0,0,0,0,0
32,15,9,0,2,0,0,3,0,0,0,0,0,1,0.03125,0.21875,1,0,1,4.093139062229566,0.6910199097638412,0,0,0,0,0,0,0,0,0,0,0,0,0
35,12,16,0,3,0,0,5,0,0,0,0,0,9,0.2571428571428571,0.2571428571428571,0,1,2,4.318867931899242,0.7956117771379161,0,0,0,0,0,0,0,0,0,0,0,0,1
85,17,61,0,2,4,0,7,0,0,0,0,0,6,0.07058823529411765,0.16470588235294117,0,0,1,4.719899978107059,0.3577909643835129,0,0,0,0,0,0,0,0,0,0,0,0,0
48,39,1,0,2,2,0,3,0,0,0,0,0,4,0.08333333333333333,0.16666666666666666,1,0,1,4.319773835029479,0.43661832645732296,0,0,0,0,0,0,0,0,0,0,0,0,1
55,15,33,0,3,0,0,5,0,0,0,0,0,0,0.0,0.16363636363636364,0,0,1,4.102943988457851,0.3476391744747485,0,0,0,0,0,0,0,0,0,0,0,0,0
118,42,19,49,4,0,2,4,0,2,3,1,0,16,0.13559322033898305,0.1440677966101695,0,0,3,4.6008755760718225,0.6622410262654632,0,0,0,0,1,0,1,0,0,0,0,0,1
64,22,35,0,3,0,2,4,0,0,0,0,0,0,0.0,0.15625,0,0,1,4.089178456835347,0.2518396543402369,0,0,0,0,0,0,0,0,0,0,0,0,0
68,22,39,0,3,0,2,6,0,0,0,0,0,0,0.0,0.17647058823529413,0,0,1,4.504393128136449,0.3773340410783064,0,0,0,0,0,0,0,0,0,0,0,0,0
25,16,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.24,1,0,1,3.723074189428569,0.7016591873837528,0,0,0,0,0,0,0,0,0,0,0,0,0
130,30,39,52,5,5,0,7,0,1,2,1,0,26,0.2,0.16923076923076924,1,0,1,4.930678610634001,0.45277462460423806,0,0,0,0,0,0,0,0,0,0,0,0,1
107,18,82,0,3,0,0,13,0,0,0,0,0,0,0.0,0.1588785046728972,0,0,1,4.31133663122533,0.3168072034156633,0,0,0,0,0,0,0,0,0,0,0,0,1
76,50,19,0,4,1,0,4,0,0,0,0,0,15,0.19736842105263158,0.13157894736842105,0,0,3,4.638971264266035,0.5060134189548581,0,0,0,0,1,0,1,0,0,0,0,0,1
74,15,52,0,1,1,0,7,0,0,0,0,0,12,0.16216216216216217,0.13513513513513514,0,0,0,4.647512232570837,0.6975660449889275,0,0,1,0,0,0,0,0,0,0,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.21428571428571427,1,0,1,3.6995138503199656,0.546608876539235,0,0,0,0,0,0,0,0,0,0,0,0,0
44,26,11,0,3,0,0,3,0,0,0,0,0,5,0.11363636363636363,0.1590909090909091,0,0,1,4.075480414328636,0.5498783065707153,1,0,0,0,0,0,0,0,0,0,0,0,1
70,14,41,6,2,0,0,6,0,0,1,1,0,10,0.14285714285714285,0.15714285714285714,1,0,0,4.630799402808093,0.5327792139262173,0,0,0,0,0,0,0,0,0,0,0,0,1
123,11,2,101,5,8,0,6,1,0,2,2,0,20,0.16260162601626016,0.21138211382113822,1,0,1,4.926885722624297,0.580789417204578,0,0,0,0,0,0,0,0,0,0,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.21428571428571427,1,0,1,3.767375797816042,0.44987531273796133,0,0,0,0,0,0,0,0,0,0,0,0,0
44,14,22,0,2,1,0,5,0,0,0,0,0,2,0.045454545454545456,0.20454545454545456,1,0,1,4.325924732707133,0.5866350188392344,0,0,0,0,0,0,0,0,0,0,0,0,0
73,33,33,0,3,5,0,3,0,0,0,0,0,2,0.0273972602739726,0.1643835616438356,0,0,1,4.385756848415243,0.3351493262682937,0,0,0,0,0,0,0,0,0,0,0,0,1
22,14,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.2727272727272727,0,0,1,3.663532754804254,0.5486869722372001,0,0,0,0,0,0,0,0,0,0,0,0,0
34,13,8,5,2,0,0,3,0,0,1,1,0,3,0.08823529411764706,0.23529411764705882,0,0,0,4.124083797069061,0.7989749228390719,0,0,0,0,0,0,0,0,0,0,0,0,0
23,16,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0.21739130434782608,0,0,1,3.82790978214397,0.4425054653872194,0,0,0,0,0,0,0,0,0,0,0,0,0
91,19,31,32,5,0,1,5,1,0,1,1,0,0,0.0,0.16483516483516483,1,0,1,4.5353755548315755,0.5041896473324333,0,0,0,0,0,0,0,0,0,0,0,0,1
46,34,5,0,4,0,0,4,0,0,0,0,0,9,0.1956521739130435,0.1956521739130435,0,0,3,4.118579554250694,0.6114099903913011,0,0,0,0,0,0,0,0,0,0,0,0,1
58,17,5,28,2,0,0,4,1,0,1,1,0,1,0.017241379310344827,0.1724137931034483,0,0,0,4.3450739957852536,0.8040652118477096,0,0,0,0,0,0,0,0,0,0,0,0,1
18,10,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.3333333333333333,0,0,1,3.155221528859512,0.8289755519826458,0,0,0,0,0,0,0,0,0,0,0,0,0
39,32,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0.1282051282051282,0,0,1,4.055295335502323,0.3523005320368418,0,0,0,0,0,0,0,0,0,0,0,0,1
63,19,37,0,3,0,1,7,0,0,0,0,0,4,0.06349206349206349,0.19047619047619047,0,0,1,4.371291480805731,0.2916949183716168,0,0,0,0,0,0,0,0,0,0,0,0,0
68,15,45,0,2,1,0,6,0,0,0,0,0,0,0.0,0.14705882352941177,1,0,1,4.246281084249781,0.34507505747596984,0,0,0,0,0,0,0,0,0,0,0,0,1
78,69,1,0,4,2,0,3,0,0,0,0,0,9,0.11538461538461539,0.1282051282051282,1,0,3,4.746770571832187,0.5985454900585168,0,0,0,0,0,0,0,0,0,0,0,0,1
28,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.21428571428571427,0,0,1,3.842370993177108,0.39738506489833253,0,0,0,0,0,0,0,0,0,0,0,0,0
124,46,20,49,5,0,2,5,0,2,3,1,0,31,0.25,0.1532258064516129,1,0,4,4.775139736101135,0.85077237896836,0,0,0,0,1,0,1,0,0,0,0,0,1
38,14,17,0,2,1,0,3,0,0,0,0,0,0,0.0,0.18421052631578946,0,0,1,4.214132447255579,0.32137271704573483,0,0,0,0,0,0,0,0,0,0,0,0,0
33,25,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.18181818181818182,0,0,1,4.066677073707229,0.4708611682638961,0,0,0,0,0,0,0,0,0,0,0,0,1
75,23,44,0,5,2,0,6,0,0,0,0,0,1,0.013333333333333334,0.18666666666666668,1,0,2,4.322366699272793,0.19962068042248518,0,0,0,0,0,0,0,0,0,0,0,0,1
125,50,20,47,4,1,2,5,0,2,3,1,0,19,0.152,0.152,0,0,3,4.770527665907742,0.5484779054232093,0,0,0,0,1,0,1,0,0,0,0,0,1
24,11,6,0,1,0,0,3,0,0,0,0,0,2,0.08333333333333333,0.20833333333333334,0,0,0,3.8035088547976788,0.9452672868135618,0,0,0,0,0,0,0,0,0,0,0,0,1
61,12,42,0,3,2,2,3,0,0,0,0,0,7,0.11475409836065574,0.18032786885245902,0,0,1,4.60460860002877,0.37576012331199654,0,0,0,0,0,0,0,0,0,0,0,0,0
120,21,92,0,3,4,1,7,0,0,0,0,0,0,0.0,0.13333333333333333,0,0,1,4.435027783286854,0.186163892230505,0,0,0,0,0,0,0,0,0,0,0,0,0
26,18,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.23076923076923078,0,0,1,3.661226256269789,0.4430896800749666,0,0,0,0,0,0,0,0,0,0,0,0,0
129,14,108,0,2,4,0,5,0,0,0,0,0,60,0.46511627906976744,0.09302325581395349,0,0,0,4.729986823780467,1.2067250651195474,0,0,0,0,0,0,0,0,0,0,0,0,1
47,39,1,0,4,2,0,3,0,0,0,0,0,0,0.0,0.2127659574468085,0,0,3,4.053964915231237,0.3187056374823292,1,0,0,0,0,0,0,0,0,0,0,0,1
61,25,29,0,4,0,0,6,0,0,0,0,0,0,0.0,0.18032786885245902,0,0,2,4.2232786831625395,0.2280830398498864,0,0,0,0,0,0,0,0,0,0,0,0,1
32,23,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.1875,1,0,1,4.015319531114783,0.25901661961080236,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.20689655172413793,1,0,1,3.745406425938248,0.4035942945832975,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.23076923076923078,1,0,1,3.8150724101159423,0.4079070434876135,0,0,0,0,0,0,0,0,0,0,0,0,1
49,15,27,0,2,0,0,5,0,0,0,0,0,0,0.0,0.16326530612244897,0,0,1,4.063362651645749,0.3140826917036744,0,0,0,0,0,0,0,0,0,0,0,0,0
89,23,58,0,3,0,2,8,0,0,0,0,0,1,0.011235955056179775,0.15730337078651685,1,0,1,4.234741377163682,0.22005717721951845,0,0,0,0,0,0,0,0,0,0,0,0,0
30,21,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.2,1,0,1,4.056564762130954,0.2634625614479334,0,0,0,0,0,0,0,0,0,0,0,0,0
58,25,25,0,5,0,0,5,0,0,0,0,0,0,0.0,0.1896551724137931,1,0,2,4.198414729808072,0.29496022671199285,0,0,0,0,0,0,0,0,0,0,0,0,1
30,21,1,0,2,1,0,3,0,0,0,0,0,0,0.0,0.23333333333333334,1,0,1,4.164735178725505,0.48810830468357386,0,0,0,0,0,0,0,0,0,0,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,3,0.07894736842105263,0.18421052631578946,1,0,1,4.293594289588574,0.6917415881779393,0,0,0,0,0,0,0,0,0,0,0,0,1
56,16,32,0,2,0,2,4,0,0,0,0,0,0,0.0,0.19642857142857142,1,0,1,4.331833663430985,0.5374481705705685,0,0,0,0,0,0,0,0,0,0,0,0,0
76,14,10,43,4,1,0,3,0,0,1,1,4,4,0.05263157894736842,0.19736842105263158,1,0,1,4.704503500994273,0.5348544107886812,0,0,0,0,0,0,0,0,0,0,0,0,0
107,19,81,0,2,1,0,10,0,0,0,0,0,20,0.18691588785046728,0.1308411214953271,0,0,1,4.681927535096059,0.41974403058631377,0,0,0,0,0,0,0,0,0,0,0,0,1
42,8,27,0,2,0,0,5,0,0,0,0,0,0,0.0,0.19047619047619047,0,0,0,4.250075316801687,0.5826801386945023,0,0,0,0,0,0,0,0,0,0,0,0,1
35,11,16,0,1,0,0,3,0,0,0,0,0,0,0.0,0.14285714285714285,1,0,0,4.014438730983426,0.2972006094026352,0,0,0,0,0,0,0,0,0,0,0,0,0
50,20,22,0,3,0,0,5,0,0,0,0,0,0,0.0,0.18,1,0,1,3.921593511005629,0.38552797176162057,0,0,0,0,0,0,0,0,0,0,0,0,0
75,31,37,0,6,2,0,4,0,0,0,0,0,17,0.22666666666666666,0.17333333333333334,0,0,5,4.789973317186082,0.6116531359107694,0,0,0,0,0,0,0,0,0,0,0,0,1
82,34,41,0,2,2,0,4,0,0,0,0,0,0,0.0,0.10975609756097561,0,0,1,4.323172708211364,0.2472967076604061,0,0,0,0,0,0,0,0,0,0,0,0,0
96,30,59,0,2,6,0,4,0,0,0,0,0,0,0.0,0.13541666666666666,0,0,1,4.097671930758878,0.30587648466937284,0,0,0,0,0,0,0,0,0,0,0,0,0
67,23,37,0,3,0,0,7,0,0,0,0,0,12,0.1791044776119403,0.16417910447761194,0,0,1,4.40340127379721,0.5337393287923936,0,0,0,0,0,0,0,0,0,0,0,0,1
28,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.21428571428571427,0,0,1,3.8423709931771084,0.3483557107787945,0,0,0,0,0,0,0,0,0,0,0,0,0
48,19,22,0,3,0,0,4,0,0,0,0,0,0,0.0,0.16666666666666666,0,0,1,4.256328385912463,0.2734507235369804,0,0,0,0,0,0,0,0,0,0,0,0,1
116,42,19,47,4,0,2,4,0,2,3,1,0,19,0.16379310344827586,0.14655172413793102,0,0,3,4.743991940823614,0.6201503786840015,0,0,0,0,1,0,1,0,0,0,0,0,1
46,25,14,0,2,0,0,3,0,0,0,0,0,0,0.0,0.15217391304347827,0,0,1,4.216193141113152,0.303219888539758,0,0,0,0,0,0,0,0,0,0,0,0,0
33,16,9,0,1,1,0,4,0,0,0,0,0,0,0.0,0.21212121212121213,1,0,0,3.8212266049160206,0.32803839305829124,0,0,0,0,0,0,0,0,0,0,0,0,1
32,23,1,0,2,1,0,3,0,0,0,0,0,0,0.0,0.21875,1,0,1,4.030639062229566,0.356770802120286,0,0,0,0,0,0,0,0,0,0,0,1,1
26,13,6,0,1,0,0,4,0,0,0,0,0,2,0.07692307692307693,0.23076923076923078,0,0,0,3.6714055834424966,0.7114850667017266,0,0,0,0,0,0,0,0,0,0,0,0,1
52,15,29,0,2,0,2,4,0,0,0,0,0,0,0.0,0.17307692307692307,1,0,1,4.04820612273929,0.5269998246433135,0,0,0,0,0,0,0,0,0,0,0,0,0
38,30,1,0,3,0,0,3,0,0,0,0,0,3,0.07894736842105263,0.18421052631578946,0,0,2,4.1287347499440905,0.4423516216097532,1,0,0,0,0,0,0,0,0,0,0,0,1
43,14,22,0,3,0,0,5,0,0,0,0,0,6,0.13953488372093023,0.20930232558139536,0,0,1,4.295353348118593,0.5637465388419128,0,0,0,0,0,0,0,0,0,0,0,0,0
81,27,47,0,2,0,0,5,0,0,0,0,0,21,0.25925925925925924,0.09876543209876543,0,0,1,4.811891751120947,0.626034619432349,0,0,0,0,0,0,0,0,0,0,0,0,1
88,22,58,0,4,1,0,10,0,0,0,0,0,12,0.13636363636363635,0.18181818181818182,1,0,2,4.799055096609403,0.4282135922908044,1,0,0,0,0,0,0,0,0,0,0,0,1
181,28,66,79,3,1,0,10,1,1,2,1,0,23,0.1270718232044199,0.11602209944751381,0,0,0,4.950994740393933,0.5501831622346617,0,0,0,0,0,0,0,0,0,0,0,0,1
27,14,6,0,2,0,0,4,0,0,0,0,0,0,0.0,0.25925925925925924,0,0,1,3.708048150071232,0.5800619407187521,0,0,0,0,0,0,0,0,0,0,0,0,1
39,25,7,0,2,0,0,4,0,0,0,0,0,8,0.20512820512820512,0.1794871794871795,0,0,1,4.3748951674692504,0.8024686732434054,0,0,0,0,0,0,0,0,0,0,0,0,1
73,12,54,0,1,5,0,7,0,0,0,0,0,8,0.1095890410958904,0.1917808219178082,0,0,0,4.508739122780824,0.3842421159525088,0,0,0,0,0,0,0,0,0,0,0,0,0
39,31,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.15384615384615385,0,0,1,3.974647975817024,0.345733614193109,0,0,0,0,0,0,0,0,0,0,0,0,0
33,26,0,0,2,0,0,2,0,0,0,0,0,1,0.030303030303030304,0.15151515151515152,0,0,1,4.006071013101169,0.4833895388362759,0,0,0,0,0,0,0,0,0,0,0,0,1
119,14,98,0,1,4,0,4,0,0,0,0,0,52,0.4369747899159664,0.08403361344537816,0,0,0,4.724316337083528,1.20676157568125,0,0,0,0,0,0,0,0,0,0,0,0,1
43,25,10,0,5,0,0,3,0,0,0,0,0,0,0.0,0.20930232558139536,1,0,3,4.016283580676733,0.5666933569669408,0,0,0,0,0,0,0,0,0,0,0,0,1
131,54,20,49,5,1,2,5,0,2,3,1,0,23,0.17557251908396945,0.15267175572519084,0,0,4,4.829379021835717,0.6326865261850839,0,0,0,0,1,0,1,0,0,0,0,0,1
39,15,17,0,2,0,0,4,0,0,0,0,0,2,0.05128205128205128,0.1794871794871795,0,0,0,4.221049013623096,0.5446676779761481,1,0,0,0,0,0,0,0,0,0,0,0,1
27,19,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.2222222222222222,0,0,1,3.6023165585055525,0.4417487505596155,0,0,0,0,0,0,0,0,0,0,0,0,0
124,46,20,49,5,0,2,5,0,2,3,1,0,16,0.12903225806451613,0.1532258064516129,1,0,4,4.72436142964669,0.6059250982799059,0,0,0,0,1,0,1,0,0,0,0,0,1
276,24,60,183,3,1,4,7,0,3,4,1,7,57,0.20652173913043478,0.11231884057971014,1,0,1,5.5365066913031065,0.8178422157802872,0,0,0,0,0,0,0,0,0,0,0,0,1
39,13,18,0,1,0,0,4,0,0,0,0,0,12,0.3076923076923077,0.15384615384615385,1,0,0,4.291687154704211,0.8534387696373575,0,0,0,0,0,0,0,0,0,0,0,0,0
78,25,45,0,2,3,0,6,0,0,0,0,0,7,0.08974358974358974,0.15384615384615385,1,0,1,4.4853557061198375,0.2919928654106907,0,0,0,0,0,0,0,0,0,1,0,0,0
33,24,1,0,3,0,0,3,0,0,0,0,0,0,0.0,0.21212121212121213,1,0,2,3.8013774524295485,0.5113104398105567,0,0,0,0,0,0,0,0,0,0,0,0,0
45,37,1,0,5,0,0,3,0,0,0,0,0,11,0.24444444444444444,0.2,0,0,4,4.1613130300868475,1.0082604073154384,0,0,0,0,0,0,0,0,0,0,0,0,1
81,27,47,0,2,0,0,5,0,0,0,0,0,20,0.24691358024691357,0.09876543209876543,0,0,1,4.7229625101595865,0.6756112463209236,0,0,0,0,0,0,0,0,0,0,0,0,1
48,39,1,0,2,3,0,3,0,0,0,0,0,0,0.0,0.1875,1,0,1,4.250814583693912,0.2752099952156313,1,0,0,0,0,1,0,0,0,0,0,0,1
28,20,1,0,2,0,0,3,0,0,0,0,0,0,0.0,0.21428571428571427,0,0,1,3.923251796980337,0.3704386943746534,0,0,0,0,0,0,0,0,0,0,0,0,0
81,16,57,0,1,7,0,7,0,0,0,0,0,8,0.09876543209876543,0.19753086419753085,1,0,0,4.505759263687244,0.2950997576550047,0,0,0,0,0,0,0,0,0,0,0,0,0
52,17,28,0,2,0,0,7,0,0,0,0,0,0,0.0,0.19230769230769232,0,0,1,4.077737017994864,0.2782017866563873,0,0,0,0,0,0,0,0,0,0,0,0,1
70,29,34,0,1,0,0,8,0,0,0,0,0,0,0.0,0.14285714285714285,0,0,0,4.216234402684466,0.33966536517426477,0,0,0,0,0,0,0,0,0,1,0,0,1
55,19,29,0,4,0,0,6,0,0,0,0,0,1,0.01818181818181818,0.2,0,0,1,3.976192213249308,0.39326012349919043,0,0,0,0,0,0,0,0,0,0,0,0,1
99,15,76,0,2,0,1,7,0,0,0,0,0,8,0.08080808080808081,0.1111111111111111,1,0,1,5.168132222654384,0.9480936759561486,0,0,0,0,0,0,0,0,0,0,0,0,1
89,15,67,0,2,7,0,7,0,0,0,0,0,10,0.11235955056179775,0.19101123595505617,0,0,1,4.376824163604892,0.4233617191902449,0,0,0,0,0,0,0,0,0,0,0,0,0
42,22,13,0,2,1,0,3,0,0,0,0,0,0,0.0,0.16666666666666666,0,0,0,4.0799503875701,0.31417663368419496,0,0,0,0,0,0,0,0,0,0,0,0,1
18,9,1,0,1,0,0,3,0,0,0,0,0,0,0.0,0.2777777777777778,1,0,0,3.5724312513221195,0.6142683859854698,0,0,0,0,0,0,0,0,0,0,0,0,0
35,26,1,0,3,0,0,3,0,0,0,0,0,0,0.0,0.2,1,0,2,4.171860873964196,0.4248976948219044,0,0,0,0,0,0,0,0,0,0,0,0,1
